Date,company,High,Low,Open,Close,Volume,Adj Close
2018-03-05,CVS,68.5999984741211,66.98999786376953,67.5,68.30999755859375,7754200.0,60.74721145629883
2018-03-06,CVS,68.47000122070312,67.05999755859375,68.37999725341797,67.6500015258789,8838300.0,60.16029739379883
2018-03-07,CVS,67.88999938964844,66.54000091552734,66.95999908447266,67.51000213623047,6790100.0,60.03578186035156
2018-03-08,CVS,69.36000061035156,67.8499984741211,67.8499984741211,68.36000061035156,8374000.0,60.79166412353516
2018-03-09,CVS,69.37000274658203,68.2300033569336,68.7699966430664,69.2699966430664,5795600.0,61.60091400146485
2018-03-12,CVS,69.55999755859375,68.7699966430664,69.2699966430664,69.01000213623047,4752600.0,61.36971282958984
2018-03-13,CVS,69.33000183105469,68.08000183105469,69.2699966430664,68.25,7210600.0,60.69385528564453
2018-03-14,CVS,68.5,66.62999725341797,68.30999755859375,67.05000305175781,7622400.0,59.626712799072266
2018-03-15,CVS,67.58000183105469,65.66000366210938,67.2300033569336,65.86000061035156,9485300.0,58.568458557128906
2018-03-16,CVS,66.44999694824219,65.6500015258789,66.08999633789062,65.6500015258789,15281600.0,58.3817138671875
2018-03-19,CVS,65.87999725341797,63.310001373291016,65.72000122070312,63.630001068115234,8883200.0,56.5853385925293
2018-03-20,CVS,64.08999633789062,61.869998931884766,63.970001220703125,62.93999862670898,9700600.0,55.97173309326172
2018-03-21,CVS,63.2400016784668,62.400001525878906,62.959999084472656,62.41999816894531,7525700.0,55.50930404663086
2018-03-22,CVS,63.2599983215332,61.7400016784668,62.060001373291016,61.790000915527344,8590500.0,54.94905853271485
2018-03-23,CVS,62.45000076293945,60.77999877929688,62.0,60.86000061035156,6976900.0,54.12202453613281
2018-03-26,CVS,61.83000183105469,61.04999923706055,61.27999877929688,61.59999847412109,7496700.0,54.780086517333984
2018-03-27,CVS,61.869998931884766,60.13999938964844,61.72999954223633,60.59999847412109,7843700.0,53.89080047607422
2018-03-28,CVS,62.970001220703125,60.810001373291016,60.880001068115234,62.709999084472656,10253800.0,55.76720428466797
2018-03-29,CVS,63.400001525878906,61.34000015258789,62.68999862670898,62.209999084472656,8096400.0,55.32255172729492
2018-04-02,CVS,62.20000076293945,60.45000076293945,62.060001373291016,61.040000915527344,7863600.0,54.28208541870117
2018-04-03,CVS,62.720001220703125,61.130001068115234,61.56999969482422,62.58000183105469,7793800.0,55.65159225463867
2018-04-04,CVS,64.98999786376953,62.119998931884766,62.380001068115234,64.27999877929688,10281600.0,57.16338348388672
2018-04-05,CVS,65.16000366210938,64.19999694824219,64.48999786376953,64.66000366210938,5471500.0,57.50131607055664
2018-04-06,CVS,64.7699966430664,62.86000061035156,64.37000274658203,63.380001068115234,5114800.0,56.3630256652832
2018-04-09,CVS,64.52999877929688,62.77000045776367,63.63999938964844,63.310001373291016,6096500.0,56.30077362060547
2018-04-10,CVS,64.31999969482422,63.040000915527344,63.720001220703125,63.970001220703125,6417000.0,56.88769912719727
2018-04-11,CVS,64.30000305175781,62.90999984741211,63.880001068115234,63.06999969482422,7493700.0,56.087345123291016
2018-04-12,CVS,64.33999633789062,63.47999954223633,63.709999084472656,64.0,5500000.0,56.91438293457031
2018-04-13,CVS,64.4000015258789,62.66999816894531,64.2300033569336,63.43000030517578,5825200.0,56.4074821472168
2018-04-16,CVS,68.91999816894531,63.25,63.77999877929688,66.0999984741211,19008400.0,58.78189086914063
2018-04-17,CVS,67.37999725341797,65.23999786376953,66.91000366210938,67.11000061035156,11059100.0,59.6800651550293
2018-04-18,CVS,67.91000366210938,66.55999755859375,67.06999969482422,66.61000061035156,6047900.0,59.23541641235352
2018-04-19,CVS,66.83999633789062,65.12000274658203,66.6500015258789,65.86000061035156,6371800.0,58.568458557128906
2018-04-20,CVS,66.29000091552734,64.69000244140625,65.66000366210938,65.12000274658203,6169600.0,58.353397369384766
2018-04-23,CVS,65.93000030517578,64.94999694824219,65.51000213623047,65.68000030517578,6282800.0,58.855201721191406
2018-04-24,CVS,67.25,65.76000213623047,65.86000061035156,66.5999984741211,10204500.0,59.67959213256836
2018-04-25,CVS,68.08999633789062,66.18000030517578,66.25,67.7300033569336,7379300.0,60.69219207763672
2018-04-26,CVS,69.37999725341797,67.69999694824219,67.76000213623047,68.69000244140625,10664500.0,61.55244064331055
2018-04-27,CVS,71.08000183105469,68.61000061035156,68.81999969482422,69.94999694824219,7486500.0,62.68149566650391
2018-04-30,CVS,70.62999725341797,69.0,70.13999938964844,69.83000183105469,18378800.0,62.57397079467773
2018-05-01,CVS,69.75,68.0,69.2300033569336,68.0,9569900.0,60.93413162231445
2018-05-02,CVS,67.5,65.51000213623047,66.98999786376953,65.94000244140625,14322500.0,59.08818435668945
2018-05-03,CVS,65.83000183105469,62.25,65.77999877929688,62.27000045776367,17123400.0,55.799537658691406
2018-05-04,CVS,63.38999938964844,61.310001373291016,62.040000915527344,63.09999847412109,12251800.0,56.54328536987305
2018-05-07,CVS,63.25,61.38999938964844,63.119998931884766,61.75,11944900.0,55.33356857299805
2018-05-08,CVS,62.0,60.31999969482422,62.0,60.709999084472656,10412800.0,54.401634216308594
2018-05-09,CVS,62.36000061035156,60.650001525878906,60.88999938964844,61.209999084472656,9062300.0,54.84967422485352
2018-05-10,CVS,63.619998931884766,61.560001373291016,61.70000076293945,62.43999862670898,10115800.0,55.95186996459961
2018-05-11,CVS,65.61000061035156,60.900001525878906,62.709999084472656,64.41000366210938,15335100.0,57.7171630859375
2018-05-14,CVS,67.06999969482422,64.58000183105469,64.61000061035156,66.81999969482422,12415100.0,59.876739501953125
2018-05-15,CVS,66.81999969482422,65.4800033569336,66.4800033569336,65.83999633789062,6510100.0,58.99857711791992
2018-05-16,CVS,66.44999694824219,65.58999633789062,66.0999984741211,66.12999725341797,5965300.0,59.258445739746094
2018-05-17,CVS,66.30000305175781,65.5199966430664,66.05999755859375,65.76000213623047,6605200.0,58.92688751220703
2018-05-18,CVS,66.08999633789062,64.58999633789062,65.9800033569336,64.91999816894531,4734500.0,58.17417144775391
2018-05-21,CVS,65.66999816894531,64.73999786376953,65.0999984741211,65.5,4958900.0,58.69390487670898
2018-05-22,CVS,66.58999633789062,65.41999816894531,65.69000244140625,65.62000274658203,4183600.0,58.80143356323242
2018-05-23,CVS,65.81999969482422,64.86000061035156,65.37999725341797,65.56999969482422,5965400.0,58.756629943847656
2018-05-24,CVS,65.6500015258789,64.33999633789062,65.52999877929688,65.12000274658203,4706800.0,58.353397369384766
2018-05-25,CVS,66.52999877929688,64.94000244140625,65.12000274658203,66.02999877929688,5559800.0,59.16883087158203
2018-05-29,CVS,65.9800033569336,64.5999984741211,65.44999694824219,64.80000305175781,8248000.0,58.06664276123047
2018-05-30,CVS,66.02999877929688,64.76000213623047,65.05999755859375,65.98999786376953,6522900.0,59.13298797607422
2018-05-31,CVS,65.86000061035156,63.36000061035156,65.83999633789062,63.38999938964844,13403100.0,56.80315017700195
2018-06-01,CVS,64.20999908447266,63.43999862670898,63.84999847412109,64.06999969482422,5503000.0,57.41249465942383
2018-06-04,CVS,64.52999877929688,63.63999938964844,64.08000183105469,64.0999984741211,11423800.0,57.43937683105469
2018-06-05,CVS,64.31999969482422,62.65999984741211,63.91999816894531,63.33000183105469,8008800.0,56.74938583374024
2018-06-06,CVS,65.11000061035156,63.34999847412109,63.66999816894531,65.08000183105469,6529400.0,58.31754684448242
2018-06-07,CVS,65.6500015258789,64.6500015258789,65.12000274658203,65.0199966430664,5814300.0,58.26378631591797
2018-06-08,CVS,66.06999969482422,65.01000213623047,65.2699966430664,66.02999877929688,5473800.0,59.16883087158203
2018-06-11,CVS,67.7300033569336,65.79000091552734,66.0999984741211,66.94000244140625,8261800.0,59.98427581787109
2018-06-12,CVS,67.33999633789062,65.44999694824219,67.12000274658203,66.3499984741211,9915000.0,59.45557403564453
2018-06-13,CVS,69.62999725341797,67.29000091552734,68.0,68.41000366210938,13830700.0,61.301536560058594
2018-06-14,CVS,69.4800033569336,68.0999984741211,68.69999694824219,69.12000274658203,8630900.0,61.93776321411133
2018-06-15,CVS,70.25,68.83999633789062,68.94000244140625,70.08999633789062,13025200.0,62.80694580078125
2018-06-18,CVS,69.4800033569336,67.62999725341797,69.27999877929688,67.73999786376953,7482800.0,60.70114517211914
2018-06-19,CVS,71.33000183105469,67.5,67.72000122070312,70.7699966430664,11019600.0,63.41630172729492
2018-06-20,CVS,72.12999725341797,69.79000091552734,70.5999984741211,71.5999984741211,9279300.0,64.1600570678711
2018-06-21,CVS,72.91999816894531,70.80999755859375,71.93000030517578,71.08000183105469,6157500.0,63.69407653808594
2018-06-22,CVS,72.62999725341797,71.04000091552734,71.58999633789062,72.18000030517578,8784200.0,64.67977905273438
2018-06-25,CVS,72.22000122070312,70.4000015258789,71.69000244140625,71.43000030517578,6735000.0,64.00772857666016
2018-06-26,CVS,71.75,69.5199966430664,71.5,69.80999755859375,6579700.0,62.55603790283203
2018-06-27,CVS,70.43000030517578,69.23999786376953,69.7699966430664,70.05000305175781,6376400.0,62.771121978759766
2018-06-28,CVS,66.33000183105469,63.040000915527344,64.19000244140625,65.77999877929688,26157400.0,58.94480514526367
2018-06-29,CVS,65.98999786376953,64.33999633789062,65.87999725341797,64.3499984741211,10754700.0,57.66340255737305
2018-07-02,CVS,65.29000091552734,63.709999084472656,63.93999862670898,65.16999816894531,7449400.0,58.398193359375
2018-07-03,CVS,65.4000015258789,64.27999877929688,65.4000015258789,64.5,3242900.0,57.79781723022461
2018-07-05,CVS,65.38999938964844,64.44000244140625,65.0999984741211,65.08999633789062,6678800.0,58.32650375366211
2018-07-06,CVS,66.7300033569336,64.68000030517578,64.95999908447266,66.4800033569336,7108200.0,59.57208251953125
2018-07-09,CVS,68.69000244140625,67.16000366210938,67.41999816894531,67.63999938964844,8026500.0,60.61153030395508
2018-07-10,CVS,68.7699966430664,67.70999908447266,68.4000015258789,68.23999786376953,6329800.0,61.149192810058594
2018-07-11,CVS,67.94000244140625,66.80999755859375,67.94000244140625,67.30000305175781,5926800.0,60.30687713623047
2018-07-12,CVS,70.33999633789062,67.16999816894531,67.94000244140625,67.98999786376953,14054100.0,60.92516708374024
2018-07-13,CVS,69.55000305175781,67.98999786376953,67.98999786376953,68.62999725341797,5592100.0,61.498653411865234
2018-07-16,CVS,68.77999877929688,68.11000061035156,68.66999816894531,68.23999786376953,4594100.0,61.149192810058594
2018-07-17,CVS,68.30000305175781,67.36000061035156,68.23999786376953,67.94000244140625,5312600.0,60.880367279052734
2018-07-18,CVS,68.36000061035156,67.55999755859375,67.8499984741211,67.9000015258789,5129500.0,60.844520568847656
2018-07-19,CVS,67.75,64.76000213623047,67.55999755859375,66.13999938964844,9621100.0,59.26740646362305
2018-07-20,CVS,65.9800033569336,65.05999755859375,65.75,65.26000213623047,6331200.0,58.47883987426758
2018-07-23,CVS,66.56999969482422,65.33000183105469,65.3499984741211,66.33999633789062,5456900.0,59.44662094116211
2018-07-24,CVS,66.20999908447266,65.30999755859375,65.80999755859375,65.58000183105469,6764600.0,59.21186828613281
2018-07-25,CVS,66.0,65.13999938964844,65.30000305175781,65.98999786376953,4586500.0,59.5820541381836
2018-07-26,CVS,66.73999786376953,66.16000366210938,66.23999786376953,66.33999633789062,4579200.0,59.898067474365234
2018-07-27,CVS,67.05000305175781,65.93000030517578,65.95999908447266,66.66999816894531,4545200.0,60.19602584838867
2018-07-30,CVS,67.58999633789062,66.5999984741211,66.6500015258789,67.43000030517578,4669300.0,60.88222503662109
2018-07-31,CVS,67.66000366210938,64.8499984741211,67.45999908447266,64.86000061035156,9351400.0,58.56178283691406
2018-08-01,CVS,65.48999786376953,63.720001220703125,65.0,64.08999633789062,9565900.0,57.866546630859375
2018-08-02,CVS,64.19000244140625,63.22999954223633,63.77000045776367,63.77999877929688,6806100.0,57.5866584777832
2018-08-03,CVS,65.23999786376953,63.70000076293945,63.90999984741211,64.88999938964844,4805500.0,58.58887100219727
2018-08-06,CVS,65.30000305175781,64.69000244140625,64.8499984741211,65.04000091552734,4738100.0,58.724308013916016
2018-08-07,CVS,66.0199966430664,64.95999908447266,65.41999816894531,65.44999694824219,5716400.0,59.094482421875
2018-08-08,CVS,69.38999938964844,66.72000122070312,68.0199966430664,68.16999816894531,18507400.0,61.55036163330078
2018-08-09,CVS,69.27999877929688,67.9800033569336,68.16999816894531,68.56999969482422,9074000.0,61.91151809692383
2018-08-10,CVS,69.12000274658203,68.20999908447266,68.5,69.05000305175781,5918800.0,62.344913482666016
2018-08-13,CVS,70.1500015258789,68.55999755859375,69.25,69.5,6795300.0,62.751220703125
2018-08-14,CVS,71.88999938964844,69.5,69.5,71.37999725341797,9902200.0,64.44865417480469
2018-08-15,CVS,71.7699966430664,70.27999877929688,71.04000091552734,71.63999938964844,6965600.0,64.68340301513672
2018-08-16,CVS,73.87000274658203,72.0,72.23999786376953,73.19999694824219,9037100.0,66.09191131591797
2018-08-17,CVS,74.23999786376953,72.7699966430664,73.04000091552734,73.68000030517578,7145900.0,66.52532196044922
2018-08-20,CVS,74.9000015258789,73.79000091552734,73.9800033569336,74.62000274658203,5873000.0,67.3740463256836
2018-08-21,CVS,74.5999984741211,73.30999755859375,74.30000305175781,73.69000244140625,5072600.0,66.53436279296875
2018-08-22,CVS,74.54000091552734,73.13999938964844,73.5,73.91000366210938,5259100.0,66.73298645019531
2018-08-23,CVS,73.9000015258789,73.19999694824219,73.70999908447266,73.63999938964844,4299600.0,66.48919677734375
2018-08-24,CVS,74.25,73.58999633789062,73.63999938964844,74.08000183105469,5499700.0,66.88648986816406
2018-08-27,CVS,75.0999984741211,74.16000366210938,74.19999694824219,74.95999908447266,4770800.0,67.68102264404297
2018-08-28,CVS,75.02999877929688,73.9000015258789,75.0,74.91999816894531,5535100.0,67.64490509033203
2018-08-29,CVS,74.91999816894531,74.20999908447266,74.86000061035156,74.44999694824219,3781100.0,67.2205581665039
2018-08-30,CVS,74.77999877929688,73.6500015258789,74.0999984741211,74.52999877929688,4036500.0,67.29277801513672
2018-08-31,CVS,75.30999755859375,74.30999755859375,74.45999908447266,75.23999786376953,5644700.0,67.93383026123047
2018-09-04,CVS,75.01000213623047,73.36000061035156,74.9800033569336,74.0,9709000.0,66.81423950195312
2018-09-05,CVS,75.22000122070312,72.81999969482422,73.88999938964844,74.88999938964844,14728800.0,67.6178207397461
2018-09-06,CVS,76.30999755859375,74.08999633789062,75.01000213623047,76.06999969482422,9470900.0,68.68324279785156
2018-09-07,CVS,77.41999816894531,75.83000183105469,75.88999938964844,77.29000091552734,9984600.0,69.78475952148438
2018-09-10,CVS,77.80000305175781,75.62999725341797,77.2699966430664,75.63999938964844,5329200.0,68.29498291015625
2018-09-11,CVS,75.94000244140625,74.58000183105469,74.91000366210938,75.7300033569336,4980800.0,68.37626647949219
2018-09-12,CVS,77.5,75.62000274658203,75.83000183105469,77.31999969482422,6154900.0,69.81185150146484
2018-09-13,CVS,78.5,76.88999938964844,77.97000122070312,77.08000183105469,6847600.0,69.59516143798828
2018-09-14,CVS,77.73999786376953,76.86000061035156,77.44999694824219,76.91000366210938,5019000.0,69.4416732788086
2018-09-17,CVS,78.19999694824219,76.76000213623047,76.83000183105469,78.0999984741211,8987800.0,70.51612091064453
2018-09-18,CVS,79.18000030517578,77.61000061035156,78.04000091552734,78.61000061035156,7718000.0,70.97660064697266
2018-09-19,CVS,79.94000244140625,78.4800033569336,78.80999755859375,78.95999908447266,7808600.0,71.29261779785156
2018-09-20,CVS,79.97000122070312,79.23999786376953,79.41000366210938,79.38999938964844,6736700.0,71.68084716796875
2018-09-21,CVS,79.93000030517578,78.58000183105469,79.45999908447266,79.58999633789062,12104700.0,71.8614273071289
2018-09-24,CVS,79.37000274658203,78.12000274658203,79.22000122070312,78.73999786376953,7129400.0,71.09396362304688
2018-09-25,CVS,78.9000015258789,77.30999755859375,78.33999633789062,77.61000061035156,8941600.0,70.07369995117188
2018-09-26,CVS,79.08999633789062,77.33000183105469,77.87000274658203,78.43000030517578,6001000.0,70.81407928466797
2018-09-27,CVS,79.43000030517578,78.3499984741211,78.47000122070312,78.76000213623047,8946000.0,71.11203002929688
2018-09-28,CVS,79.08999633789062,78.26000213623047,78.38999938964844,78.72000122070312,6317400.0,71.07591247558594
2018-10-01,CVS,80.55999755859375,78.94999694824219,79.05000305175781,79.5,6452800.0,71.78018188476562
2018-10-02,CVS,79.98999786376953,79.16000366210938,79.27999877929688,79.23999786376953,3929600.0,71.54541778564453
2018-10-03,CVS,80.47000122070312,79.19999694824219,79.66000366210938,79.9000015258789,4825100.0,72.14134216308594
2018-10-04,CVS,79.97000122070312,78.97000122070312,79.56999969482422,79.38999938964844,6577800.0,71.68084716796875
2018-10-05,CVS,79.69000244140625,78.44000244140625,79.22000122070312,78.66999816894531,4540800.0,71.03076934814453
2018-10-08,CVS,80.0,78.7300033569336,78.80999755859375,79.80000305175781,5256000.0,72.05105590820312
2018-10-09,CVS,79.88999938964844,78.80999755859375,79.76000213623047,79.48999786376953,3701700.0,71.77113342285156
2018-10-10,CVS,80.52999877929688,78.69999694824219,80.01000213623047,78.91999816894531,14047100.0,71.25650024414062
2018-10-11,CVS,77.06999969482422,72.5999984741211,76.69000244140625,73.19000244140625,17094600.0,66.08289337158203
2018-10-12,CVS,74.97000122070312,73.2699966430664,74.51000213623047,74.58000183105469,9479700.0,67.33792114257812
2018-10-15,CVS,74.97000122070312,73.0199966430664,74.16999816894531,73.05999755859375,7383700.0,65.96553039550781
2018-10-16,CVS,73.75,72.6500015258789,73.54000091552734,73.72000122070312,10207400.0,66.56144714355469
2018-10-17,CVS,74.83000183105469,73.75,73.95999908447266,74.36000061035156,7234000.0,67.13927459716797
2018-10-18,CVS,75.16999816894531,73.7699966430664,74.47000122070312,74.52999877929688,7315700.0,67.29277801513672
2018-10-19,CVS,75.62000274658203,73.94999694824219,74.38999938964844,74.18000030517578,7274700.0,66.97676086425781
2018-10-22,CVS,74.94000244140625,72.5999984741211,74.44999694824219,72.83999633789062,5390400.0,65.76689147949219
2018-10-23,CVS,72.91000366210938,70.44999694824219,71.2699966430664,72.44999694824219,5862800.0,65.86688232421875
2018-10-24,CVS,72.56999969482422,69.58000183105469,72.12999725341797,69.80999755859375,6936900.0,63.46676635742188
2018-10-25,CVS,71.12999725341797,69.55000305175781,70.08000183105469,70.66999816894531,9234600.0,64.24864196777344
2018-10-26,CVS,70.80000305175781,69.16999816894531,70.0,70.12000274658203,8538100.0,63.74861145019531
2018-10-29,CVS,71.5199966430664,69.4800033569336,71.16000366210938,70.54000091552734,6262100.0,64.13043212890625
2018-10-30,CVS,72.47000122070312,70.33000183105469,71.02999877929688,72.38999938964844,7205900.0,65.81234741210938
2018-10-31,CVS,73.3499984741211,71.45999908447266,72.77999877929688,72.38999938964844,7671300.0,65.81234741210938
2018-11-01,CVS,74.4800033569336,72.61000061035156,72.73999786376953,74.41000366210938,6424100.0,67.64881134033203
2018-11-02,CVS,74.91000366210938,72.26000213623047,74.83999633789062,73.08999633789062,5894700.0,66.44873809814453
2018-11-05,CVS,74.62999725341797,73.18000030517578,73.4000015258789,73.69000244140625,6413500.0,66.99423217773438
2018-11-06,CVS,78.08999633789062,74.25,74.5,77.9000015258789,12828500.0,70.8216781616211
2018-11-07,CVS,81.27999877929688,78.52999877929688,79.0199966430664,78.7699966430664,12356200.0,71.61261749267578
